function,id,pkgfiles,fileloc,namelength,parameters,returns,loc,funccalls,loops,nestedloops,channels,sends,receives,closes,gos,concrranges,selects,selectcases,variables,pointers,slices,maps,ifelses,switches,switchcases,panics,recovers,defers,cyclomaticcomplexity,bufio,bytes,crypto,database/sql,encoding,encoding/binary,encoding/csv,encoding/json,encoding/xml,io,io/ioutil,math,math/rand,mime,net,net/http,net/http/httptest,net/http/httptrace,net/http/httputil,net/rpc,net/rpc/jsonrpc,net/smtp,net/textproto,os,os/exec,os/signal,sort,strconv,sync,sync/atomic,syscall
reedsolomon.go/checkSomeShardsP,"""(github.com/klauspost/reedsolomon.reedSolomon).checkSomeShardsP""",12,641,16,2,1,47,14,5,4,0,0,0,0,1,0,0,0,5,0,3,0,4,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
reedsolomon_test.go/BenchmarkReconstructP10x2x1M,"""github.com/klauspost/reedsolomon.BenchmarkReconstructP10x2x1M""",12,881,28,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedsolomon_test.go/TestSplitJoin,"""github.com/klauspost/reedsolomon.TestSplitJoin""",12,881,13,1,0,40,22,0,0,0,0,0,0,0,0,0,0,1,0,4,0,7,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inversion_tree.go/insertInvertedMatrix,"""(github.com/klauspost/reedsolomon.inversionNode).insertInvertedMatrix""",12,154,20,3,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matrix.go/IsSquare,"""(github.com/klauspost/reedsolomon.matrix).IsSquare""",12,272,8,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedsolomon_test.go/BenchmarkEncode10x2x10000,"""github.com/klauspost/reedsolomon.BenchmarkEncode10x2x10000""",12,881,25,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedsolomon_test.go/BenchmarkEncode5x2x1M,"""github.com/klauspost/reedsolomon.BenchmarkEncode5x2x1M""",12,881,21,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedsolomon_test.go/BenchmarkReconstructP10x4x1M,"""github.com/klauspost/reedsolomon.BenchmarkReconstructP10x4x1M""",12,881,28,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedsolomon.go/buildMatrixPAR1,"""github.com/klauspost/reedsolomon.buildMatrixPAR1""",12,641,15,1,2,19,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedsolomon.go/New,"""github.com/klauspost/reedsolomon.New""",12,641,3,2,2,42,5,2,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streaming.go/cWriteShards,"""github.com/klauspost/reedsolomon.cWriteShards""",12,568,12,2,1,33,13,2,0,1,3,0,1,1,1,0,0,2,0,0,0,5,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
galois_amd64.go/galMulSlice,"""github.com/klauspost/reedsolomon.galMulSlice""",12,68,11,3,0,16,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matrix.go/Check,"""(github.com/klauspost/reedsolomon.matrix).Check""",12,272,5,0,1,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
