function,id,pkgfiles,fileloc,namelength,parameters,returns,loc,funccalls,loops,nestedloops,channels,sends,receives,closes,gos,concrranges,selects,selectcases,variables,pointers,slices,maps,ifelses,switches,switchcases,panics,recovers,defers,cyclomaticcomplexity,bufio,bytes,crypto,database/sql,encoding,encoding/binary,encoding/csv,encoding/json,encoding/xml,io,io/ioutil,math,math/rand,mime,net,net/http,net/http/httptest,net/http/httptrace,net/http/httputil,net/rpc,net/rpc/jsonrpc,net/smtp,net/textproto,os,os/exec,os/signal,sort,strconv,sync,sync/atomic,syscall
/kazaam/main.go/loadKazaamTransform,"""github.com/qntfy/kazaam/kazaam.loadKazaamTransform""",2,83,19,1,2,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_int_test.go/TestKazaamBadInput,"""github.com/qntfy/kazaam_test.TestKazaamBadInput""",2,369,18,1,0,13,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam.go/Error,"""(*github.com/qntfy/kazaam.Error).Error""",6,260,5,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_test.go/TestDefaultTransformsSetCardinarily,"""github.com/qntfy/kazaam.TestDefaultTransformsSetCardinarily""",6,111,35,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_benchmarks_test.go/nothing,"""github.com/qntfy/kazaam_test.nothing""",2,283,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_benchmarks_test.go/BenchmarkShiftEncapsulateTransformTransformOnly,"""github.com/qntfy/kazaam_test.BenchmarkShiftEncapsulateTransformTransformOnly""",2,283,47,1,0,11,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_benchmarks_test.go/BenchmarkCoalesceTransformOnly,"""github.com/qntfy/kazaam_test.BenchmarkCoalesceTransformOnly""",2,283,30,1,0,12,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_int_test.go/TestKazaamMultipleTransformsRequire,"""github.com/qntfy/kazaam_test.TestKazaamMultipleTransformsRequire""",2,369,35,1,0,22,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_int_test.go/TestKazaamTransformThreeOpWithOverRequire,"""github.com/qntfy/kazaam_test.TestKazaamTransformThreeOpWithOverRequire""",2,369,41,1,0,22,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_int_test.go/TestKazaamBadJSONSpecification,"""github.com/qntfy/kazaam_test.TestKazaamBadJSONSpecification""",2,369,30,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazaam_int_test.go/TestMissingRequiredField,"""github.com/qntfy/kazaam_test.TestMissingRequiredField""",2,369,24,1,0,17,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/transform/coalesce_test.go/TestCoalesceWithRequire,"""github.com/qntfy/kazaam/transform.TestCoalesceWithRequire""",13,60,23,1,0,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/transform/shift_test.go/TestShiftDeepNoArraysRequire,"""github.com/qntfy/kazaam/transform.TestShiftDeepNoArraysRequire""",13,187,28,1,0,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
util_test.go/TestIsJson,"""github.com/qntfy/kazaam.TestIsJson""",6,108,10,1,0,13,10,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/transform/concat_test.go/TestConcatWithMultiMulti,"""github.com/qntfy/kazaam/transform.TestConcatWithMultiMulti""",13,188,24,1,0,14,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/transform/concat_test.go/TestConcatWithLargeNumbers,"""github.com/qntfy/kazaam/transform.TestConcatWithLargeNumbers""",13,188,26,1,0,14,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/transform/extract_test.go/TestExtract,"""github.com/qntfy/kazaam/transform.TestExtract""",13,48,11,1,0,14,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/transform/util.go/Error,"""(github.com/qntfy/kazaam/transform.ParseError).Error""",13,141,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
