function,id,pkgfiles,fileloc,namelength,parameters,returns,loc,funccalls,loops,nestedloops,channels,sends,receives,closes,gos,concrranges,selects,selectcases,variables,pointers,slices,maps,ifelses,switches,switchcases,panics,recovers,defers,cyclomaticcomplexity,bufio,bytes,crypto,database/sql,encoding,encoding/binary,encoding/csv,encoding/json,encoding/xml,io,io/ioutil,math,math/rand,mime,net,net/http,net/http/httptest,net/http/httptrace,net/http/httputil,net/rpc,net/rpc/jsonrpc,net/smtp,net/textproto,os,os/exec,os/signal,sort,strconv,sync,sync/atomic,syscall
moldova.go/Write,"""(*github.com/StabbyCutyou/moldova.Callstack).Write""",2,605,5,1,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova.go/guid,"""github.com/StabbyCutyou/moldova.guid""",2,605,4,2,2,22,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova_test.go/TestGeneratedStringLength,"""github.com/StabbyCutyou/moldova.TestGeneratedStringLength""",2,642,25,1,0,16,12,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/data/names.go/GetSpelling,"""(*github.com/StabbyCutyou/moldova/data.Name).GetSpelling""",4,1174,11,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/csvutil/csvutil.go/PrintNamesFromCSV,"""github.com/StabbyCutyou/moldova/csvutil.PrintNamesFromCSV""",1,49,17,1,0,35,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
moldova.go/getInt,"""(github.com/StabbyCutyou/moldova.cmdOptions).getInt""",2,605,6,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
moldova.go/optionsToMap,"""github.com/StabbyCutyou/moldova.optionsToMap""",2,605,12,2,2,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova.go/name,"""github.com/StabbyCutyou/moldova.name""",2,605,4,4,2,39,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova_test.go/TestAllCases,"""github.com/StabbyCutyou/moldova.TestAllCases""",2,642,12,1,0,33,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova_test.go/BenchmarkLastName,"""github.com/StabbyCutyou/moldova.BenchmarkLastName""",2,642,17,1,0,15,5,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova.go/country,"""github.com/StabbyCutyou/moldova.country""",2,605,7,2,2,34,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova.go/now,"""github.com/StabbyCutyou/moldova.now""",2,605,3,2,2,30,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova.go/formatTime,"""github.com/StabbyCutyou/moldova.formatTime""",2,605,10,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova_test.go/BenchmarkFloat,"""github.com/StabbyCutyou/moldova.BenchmarkFloat""",2,642,14,1,0,15,5,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova_test.go/BenchmarkFirstName,"""github.com/StabbyCutyou/moldova.BenchmarkFirstName""",2,642,18,1,0,15,5,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova.go/generateRandomString,"""github.com/StabbyCutyou/moldova.generateRandomString""",2,605,20,1,1,18,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moldova_test.go/BenchmarkTime,"""github.com/StabbyCutyou/moldova.BenchmarkTime""",2,642,13,1,0,15,5,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
