function,id,pkgfiles,fileloc,namelength,parameters,returns,loc,funccalls,loops,nestedloops,channels,sends,receives,closes,gos,concrranges,selects,selectcases,variables,pointers,slices,maps,ifelses,switches,switchcases,panics,recovers,defers,cyclomaticcomplexity,bufio,bytes,crypto,database/sql,encoding,encoding/binary,encoding/csv,encoding/json,encoding/xml,io,io/ioutil,math,math/rand,mime,net,net/http,net/http/httptest,net/http/httptrace,net/http/httputil,net/rpc,net/rpc/jsonrpc,net/smtp,net/textproto,os,os/exec,os/signal,sort,strconv,sync,sync/atomic,syscall
buntdb_test.go/TestOpeningClosedDatabase,"""github.com/tidwall/buntdb.TestOpeningClosedDatabase""",2,2409,25,1,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
buntdb_test.go/TestRectStrings,"""github.com/tidwall/buntdb.TestRectStrings""",2,2409,15,1,0,32,62,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/expiresAt,"""(*github.com/tidwall/buntdb.dbItem).expiresAt""",2,2058,9,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/IndexString,"""github.com/tidwall/buntdb.IndexString""",2,2058,11,1,1,35,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/testClose,"""github.com/tidwall/buntdb.testClose""",2,2409,9,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
buntdb.go/Rect,"""(*github.com/tidwall/buntdb.dbItem).Rect""",2,2058,4,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/TestNoExpiringItem,"""github.com/tidwall/buntdb.TestNoExpiringItem""",2,2409,18,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/TestPreviousItem,"""github.com/tidwall/buntdb.TestPreviousItem""",2,2409,16,1,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Intersects,"""(*github.com/tidwall/buntdb.Tx).Intersects""",2,2058,10,2,1,30,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/createIndex,"""(*github.com/tidwall/buntdb.Tx).createIndex""",2,2058,11,5,1,71,8,1,0,0,0,0,0,0,0,0,0,3,1,0,0,11,1,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/ExampleDB_CreateIndex_ints,"""github.com/tidwall/buntdb.ExampleDB_CreateIndex_ints""",2,2409,26,0,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Commit,"""(*github.com/tidwall/buntdb.Tx).Commit""",2,2058,6,0,1,41,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
buntdb_test.go/Example_descKeys,"""github.com/tidwall/buntdb.Example_descKeys""",2,2409,16,0,0,59,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/Benchmark_Descend_10,"""github.com/tidwall/buntdb.Benchmark_Descend_10""",2,2409,20,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/Benchmark_Set_NoPersist_Random_1,"""github.com/tidwall/buntdb.Benchmark_Set_NoPersist_Random_1""",2,2409,32,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/TestTTL,"""github.com/tidwall/buntdb.TestTTL""",2,2409,7,1,0,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Indexes,"""(*github.com/tidwall/buntdb.DB).Indexes""",2,2058,7,0,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/DeleteAll,"""(*github.com/tidwall/buntdb.Tx).DeleteAll""",2,2058,9,0,1,31,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/rollbackInner,"""(*github.com/tidwall/buntdb.Tx).rollbackInner""",2,2058,13,0,0,25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/testUint64Hex,"""github.com/tidwall/buntdb.testUint64Hex""",2,2409,13,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
buntdb_test.go/Benchmark_Ascend_100,"""github.com/tidwall/buntdb.Benchmark_Ascend_100""",2,2409,20,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/backgroundManager,"""(*github.com/tidwall/buntdb.DB).backgroundManager""",2,2058,17,0,0,71,19,2,1,0,0,0,0,0,0,0,0,3,0,2,0,12,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
buntdb_test.go/TestBackgroudOperations,"""github.com/tidwall/buntdb.TestBackgroudOperations""",2,2409,23,1,0,45,18,2,1,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/ExampleDB_CreateIndex_jSON,"""github.com/tidwall/buntdb.ExampleDB_CreateIndex_jSON""",2,2409,26,0,0,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/Benchmark_Set_Persist_Sequential_1,"""github.com/tidwall/buntdb.Benchmark_Set_Persist_Sequential_1""",2,2409,34,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/Benchmark_Set_NoPersist_Sequential_1,"""github.com/tidwall/buntdb.Benchmark_Set_NoPersist_Sequential_1""",2,2409,36,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/Benchmark_Descend_1,"""github.com/tidwall/buntdb.Benchmark_Descend_1""",2,2409,19,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/Benchmark_Descend_100,"""github.com/tidwall/buntdb.Benchmark_Descend_100""",2,2409,21,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/TestCoverConfigClosed,"""github.com/tidwall/buntdb.TestCoverConfigClosed""",2,2409,21,1,0,11,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Close,"""(*github.com/tidwall/buntdb.DB).Close""",2,2058,5,0,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
buntdb.go/ReadConfig,"""(*github.com/tidwall/buntdb.DB).ReadConfig""",2,2058,10,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
buntdb_test.go/TestIndexTransaction,"""github.com/tidwall/buntdb.TestIndexTransaction""",2,2409,20,1,0,159,69,1,0,0,0,0,0,0,0,0,0,2,0,18,0,30,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/managed,"""(*github.com/tidwall/buntdb.DB).managed""",2,2058,7,2,1,26,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Match,"""github.com/tidwall/buntdb.Match""",2,2058,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/DescendKeys,"""(*github.com/tidwall/buntdb.Tx).DescendKeys""",2,2058,11,2,1,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Point,"""github.com/tidwall/buntdb.Point""",2,2058,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/TestCaseInsensitiveIndex,"""github.com/tidwall/buntdb.TestCaseInsensitiveIndex""",2,2409,24,1,0,43,18,1,0,0,0,0,0,0,0,0,0,2,1,1,0,6,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/SetConfig,"""(*github.com/tidwall/buntdb.DB).SetConfig""",2,2058,9,1,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
buntdb.go/insertIntoDatabase,"""(*github.com/tidwall/buntdb.DB).insertIntoDatabase""",2,2058,18,1,1,42,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/readLoad,"""(*github.com/tidwall/buntdb.DB).readLoad""",2,2058,8,2,1,138,45,5,4,0,0,0,0,0,0,0,0,5,0,3,1,27,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
buntdb_test.go/Benchmark_Ascend_10000,"""github.com/tidwall/buntdb.Benchmark_Ascend_10000""",2,2409,22,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Update,"""(*github.com/tidwall/buntdb.DB).Update""",2,2058,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/TestVariousTx,"""github.com/tidwall/buntdb.TestVariousTx""",2,2409,13,1,0,420,164,0,0,0,0,0,0,0,0,0,0,4,0,0,0,89,0,0,0,2,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
buntdb_test.go/TestOpeningInvalidDatabaseFile,"""github.com/tidwall/buntdb.TestOpeningInvalidDatabaseFile""",2,2409,30,1,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
buntdb_test.go/benchOpenFillData,"""github.com/tidwall/buntdb.benchOpenFillData""",2,2409,17,5,2,70,33,3,1,0,0,0,0,0,0,0,0,6,0,2,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
buntdb.go/Open,"""github.com/tidwall/buntdb.Open""",2,2058,4,1,2,31,7,0,0,0,0,0,0,1,0,0,0,1,1,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
buntdb.go/clearCopy,"""(*github.com/tidwall/buntdb.index).clearCopy""",2,2058,9,0,1,18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/load,"""(*github.com/tidwall/buntdb.DB).load""",2,2058,4,0,1,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
buntdb.go/IndexInt,"""github.com/tidwall/buntdb.IndexInt""",2,2058,8,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
buntdb_test.go/testRectStringer,"""github.com/tidwall/buntdb.testRectStringer""",2,2409,16,1,1,11,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/benchSetGet,"""github.com/tidwall/buntdb.benchSetGet""",2,2409,11,3,0,30,6,3,2,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Set,"""(*github.com/tidwall/buntdb.Tx).Set""",2,2058,3,2,3,47,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Delete,"""(*github.com/tidwall/buntdb.Tx).Delete""",2,2058,6,1,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/Ascend,"""(*github.com/tidwall/buntdb.Tx).Ascend""",2,2058,6,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/DescendGreaterThan,"""(*github.com/tidwall/buntdb.Tx).DescendGreaterThan""",2,2058,18,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/IndexFloat,"""github.com/tidwall/buntdb.IndexFloat""",2,2058,10,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
buntdb.go/CreateIndex,"""(*github.com/tidwall/buntdb.DB).CreateIndex""",2,2058,11,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/ReplaceSpatialIndex,"""(*github.com/tidwall/buntdb.DB).ReplaceSpatialIndex""",2,2058,19,2,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb.go/writeDeleteTo,"""(*github.com/tidwall/buntdb.dbItem).writeDeleteTo""",2,2058,13,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/TestShrink,"""github.com/tidwall/buntdb.TestShrink""",2,2409,10,1,0,111,54,4,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
buntdb_test.go/Benchmark_Get_1,"""github.com/tidwall/buntdb.Benchmark_Get_1""",2,2409,15,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buntdb_test.go/benchScan,"""github.com/tidwall/buntdb.benchScan""",2,2409,9,3,0,26,7,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
