function,id,pkgfiles,fileloc,namelength,parameters,returns,loc,funccalls,loops,nestedloops,channels,sends,receives,closes,gos,concrranges,selects,selectcases,variables,pointers,slices,maps,ifelses,switches,switchcases,panics,recovers,defers,cyclomaticcomplexity,bufio,bytes,crypto,database/sql,encoding,encoding/binary,encoding/csv,encoding/json,encoding/xml,io,io/ioutil,math,math/rand,mime,net,net/http,net/http/httptest,net/http/httptrace,net/http/httputil,net/rpc,net/rpc/jsonrpc,net/smtp,net/textproto,os,os/exec,os/signal,sort,strconv,sync,sync/atomic,syscall
mapstructure.go/decodeUint,"""(*github.com/mitchellh/mapstructure.Decoder).decodeUint""",8,821,10,3,1,41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
decode_hooks_test.go/TestComposeDecodeHookFunc_err,"""github.com/mitchellh/mapstructure.TestComposeDecodeHookFunc_err""",8,229,29,1,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure_benchmark_test.go/decodeViaJSON,"""github.com/mitchellh/mapstructure.decodeViaJSON""",8,279,13,2,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure_test.go/TestBasic_Merge,"""github.com/mitchellh/mapstructure.TestBasic_Merge""",8,1193,15,1,0,21,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure_test.go/TestMetadata,"""github.com/mitchellh/mapstructure.TestMetadata""",8,1193,12,1,0,40,11,0,0,0,0,0,0,0,0,0,0,2,1,2,2,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mapstructure_test.go/TestMap,"""github.com/mitchellh/mapstructure.TestMap""",8,1193,7,1,0,36,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure_test.go/TestMapMerge,"""github.com/mitchellh/mapstructure.TestMapMerge""",8,1193,12,1,0,30,6,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure.go/NewDecoder,"""github.com/mitchellh/mapstructure.NewDecoder""",8,821,10,1,2,30,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure.go/decodeInt,"""(*github.com/mitchellh/mapstructure.Decoder).decodeInt""",8,821,9,3,1,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mapstructure_benchmark_test.go/Benchmark_DecodeBasic,"""github.com/mitchellh/mapstructure.Benchmark_DecodeBasic""",8,279,21,1,0,15,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure_test.go/TestBasicTypes,"""github.com/mitchellh/mapstructure.TestBasicTypes""",8,1193,14,1,0,66,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,13,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure_test.go/TestDecode_SquashOnNonStructType,"""github.com/mitchellh/mapstructure.TestDecode_SquashOnNonStructType""",8,1193,32,1,0,14,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapstructure.go/getKind,"""github.com/mitchellh/mapstructure.getKind""",8,821,7,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
decode_hooks_test.go/TestComposeDecodeHookFunc_kinds,"""github.com/mitchellh/mapstructure.TestComposeDecodeHookFunc_kinds""",8,229,31,1,0,28,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
