function,id,pkgfiles,fileloc,namelength,parameters,returns,loc,funccalls,loops,nestedloops,channels,sends,receives,closes,gos,concrranges,selects,selectcases,variables,pointers,slices,maps,ifelses,switches,switchcases,panics,recovers,defers,cyclomaticcomplexity,bufio,bytes,crypto,database/sql,encoding,encoding/binary,encoding/csv,encoding/json,encoding/xml,io,io/ioutil,math,math/rand,mime,net,net/http,net/http/httptest,net/http/httptrace,net/http/httputil,net/rpc,net/rpc/jsonrpc,net/smtp,net/textproto,os,os/exec,os/signal,sort,strconv,sync,sync/atomic,syscall
all_test.go/TestPut,"""github.com/cznic/kv.TestPut""",8,2093,7,1,0,66,32,4,1,1,0,1,1,1,0,0,0,6,0,5,0,5,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
all_test.go/TestWALName,"""github.com/cznic/kv.TestWALName""",8,2093,11,1,0,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
verify.go/verifyAllocator,"""github.com/cznic/kv.verifyAllocator""",8,85,15,1,1,52,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
all_test.go/TestCreateTemp,"""github.com/cznic/kv.TestCreateTemp""",8,2093,14,1,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
all_test.go/TestSeekFirst,"""github.com/cznic/kv.TestSeekFirst""",8,2093,13,1,0,72,41,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kvaudit/all_test.go/TestGood,"""github.com/cznic/kv/kvaudit.TestGood""",2,54,8,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kv.go/CreateMem,"""github.com/cznic/kv.CreateMem""",8,847,9,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kv.go/BeginTransaction,"""(*github.com/cznic/kv.DB).BeginTransaction""",8,847,16,0,1,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all_test.go/BenchmarkPut16,"""github.com/cznic/kv.BenchmarkPut16""",8,2093,14,1,0,46,24,3,1,1,0,1,1,1,0,0,0,5,0,4,0,1,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
kv.go/init,"""github.com/cznic/kv.init""",8,847,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
