ironsmile/nedomi,/app/request_id_test.go/BenchmarkNewIDFor,10,136.2,7.784057727282567,8.663729809104247,10.866372980910436,12.198847677711068,0.0,1.335028267371355
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkFilling,10,2981568000.0,2.229689350401566,2.7723332152746476,3.6161845042608456,6.285761850350359,2.4053634639530883,2.4915565601028367
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkLookupAndRemove,10,15266.8,0.5744241933243925,0.6537060811695921,0.8331804962402123,1.9270937898938127,0.5254603691604051,0.6316522807688658
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkResizeByQuater,10,225911100.0,1.8907377960585325,2.490006024493706,3.1511067849255747,2.4278823644063077,0.7186430458472655,0.9158402203106271
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkResizeInHalf,10,391183500.0,39.48043754403904,38.499246517299426,51.34426682106991,16.14512814562976,0.7440126014930549,1.74325996625164
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkResizeInQuater,10,441975300.0,46.605556750377396,44.765895288718625,55.98993880427254,71.53928997483752,0.6521527886758062,7.102040134460787
ironsmile/nedomi,/types/bench_test.go/BenchmarkHash,10,183.1,2.7301413246338924,3.49535772801748,4.369197160021846,2.7996673844758635,0.4488069060773481,0.9056439888103763
ironsmile/nedomi,/types/bench_test.go/BenchmarkHashStr,10,1633.1,0.29359334823112404,0.33678280570693775,0.4470026330292055,0.8926724385999754,0.447981893382353,0.42217234880380405
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkKetama,10,2185.1,0.5024609126534587,0.5583268500297595,0.7459612832364527,1.2622179898314705,0.6315933455293848,0.5958984870561292
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkLegacyKetama,10,2230.3,0.5068544486262937,0.5918486302291294,0.7622292965071963,1.0406492187875669,0.3284395552560647,0.4466474363663346
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkRandom,10,2160.4,0.3087390838309143,0.38418811331233693,0.5045361970005596,0.6955290655234364,0.3759095326237853,0.31503276001775715
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkRendezvous,10,2343.9,0.637727145123881,0.7551516702931128,1.0111352873416024,1.733523442686066,0.8669589114194236,0.8338809989769822
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkUnweightedRandom,10,2154.0,0.4017565764700455,0.44103992571959144,0.5849582172702119,1.0743963668819967,0.30142504638218925,0.35448637359605634
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkUnweightedRoundRobin,10,2125.5,0.7577301621910474,0.9691837214772951,1.2185368148670943,2.277551252819504,0.8396284237726098,0.9174412097089771
ironsmile/nedomi,/utils/throttle/throttled_writer_bench_test.go/BenchmarkThrottledWriter,10,4038273000.0,0.3365018253417205,0.3910087307123614,0.5147002196235867,0.7547755404218089,0.11841293442017888,0.2380102812265679
ironsmile/nedomi,/utils/throttle/throttled_writer_bench_test.go/BenchmarkThrottledWriterWithReadFrom,10,4039624000.0,0.07396241525165341,0.08500791162741879,0.11228767825916472,0.17596699548129185,0.02381536822066873,0.05286132370199249
ironsmile/nedomi,/utils/throttle/timers_test.go/BenchmarkParallelSleepWithPooledTimer,10,62594320.0,0.31260118728650893,0.34111721319122884,0.4563353352189144,0.6210002504417962,0.3078551037852597,0.33527294496039467
ironsmile/nedomi,/utils/throttle/timers_test.go/BenchmarkParallelSleepWithSTD,10,61942620.0,0.5829161735491764,0.7353902692524146,0.9676536123270213,0.994237707312029,0.5034250069108142,0.4669902061866378
tidwall/buntdb,buntdb_test.go/Benchmark_Ascend_1,10,287.1,0.257006195532087,0.31347962382444344,0.3831417624521152,0.6065636724143627,0.28304547038327527,0.28421317586267514
tidwall/buntdb,buntdb_test.go/Benchmark_Ascend_10,10,403.1,0.9315298117349831,1.1411560406846992,1.438848920863312,1.5434935453611827,0.0,0.362423319567271
tidwall/buntdb,buntdb_test.go/Benchmark_Ascend_100,10,1534.9,0.09441251381972401,0.11075640106847648,0.14984689556322592,0.18564720760132375,0.052921205211726385,0.06245314398973877
tidwall/buntdb,buntdb_test.go/Benchmark_Ascend_1000,10,13262.7,0.11484773799793481,0.13345698839603343,0.17492667405580242,0.3585006809673952,0.14083997813960503,0.1441119187813076
tidwall/buntdb,buntdb_test.go/Benchmark_Ascend_10000,10,129397.2,0.2869369564916498,0.3456025323577304,0.43092122549791745,1.1185207370249723,0.43764353893719815,0.43803080061951205
tidwall/buntdb,buntdb_test.go/Benchmark_Descend_1,10,289.2,0.45524245408325265,0.5878284923928039,0.6915629322268327,0.7862587445525848,0.28108667820069205,0.2897469181484293
tidwall/buntdb,buntdb_test.go/Benchmark_Descend_10,10,394.5,0.13359854922553357,0.15209125475285748,0.2027883396704574,0.6280516759980166,0.20591647655259826,0.20591647655259826
tidwall/buntdb,buntdb_test.go/Benchmark_Descend_100,10,1483.4,0.0348117688751734,0.04044762033167968,0.05393016044222425,0.13157411709799136,0.0,0.04174588495868674
tidwall/buntdb,buntdb_test.go/Benchmark_Descend_1000,10,12820.2,0.7078555130828228,0.7698787850423464,0.9976443425219547,0.3747768740685663,0.12069022559330649,0.13703557810815253
tidwall/buntdb,buntdb_test.go/Benchmark_Descend_10000,10,126640.1,1.5050470038852242,1.8746826637060503,2.4857055545597277,3.6998474509744237,0.14755236767470764,0.8978437910713557
