project_name,function,executions,mean,cv,rciw95,rciw99,rciw99mjhd,rmad,rmadhd
ironsmile/nedomi,/app/request_id_test.go/BenchmarkNewIDFor,20,137.65,5.62371155972129,4.540501271340356,5.9208136578278285,5.226789760346303,0.0,0.4610611068622956
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkFilling,20,2969158000.0,2.0130116066352945,1.6784556429802657,2.167685249488239,3.97623149823071,2.6736120026409176,2.7274285292304037
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkLookupAndRemove,20,15289.25,0.600440970377818,0.5068920973886881,0.6769462203836029,1.2903581448703376,0.4083831463239611,0.5217062930089724
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkResizeByQuater,20,225071100.0,1.7519910306900361,1.5659496043694636,2.0379782211043533,1.0201094895171272,0.6367425309304089,0.6145050492980871
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkResizeInHalf,20,367289800.0,29.722558893824356,26.759387274027212,33.67245700806284,2.3822160069670746,0.5611912213997147,0.7806159608020983
ironsmile/nedomi,/cache/lru/lru_bench_test.go/BenchmarkResizeInQuater,20,393201900.0,38.23823288708233,31.49816926113531,43.385014161935636,1.2210205089546633,0.33309762184304537,0.44607856724436434
ironsmile/nedomi,/types/bench_test.go/BenchmarkHash,20,183.15,2.249649190370053,1.8564018564018594,2.4297024297024388,1.9392973634141946,0.8539806629834255,1.029532398859115
ironsmile/nedomi,/types/bench_test.go/BenchmarkHashStr,20,1634.65,0.3202061332167287,0.25387697672283754,0.3364634631266632,0.7087873299829138,0.3306826100244499,0.36608961043256394
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkKetama,20,2195.0,0.9690292321361763,0.6264236902050113,0.8314350797266514,0.9272655565962601,0.49383546325878597,0.5399462308907756
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkLegacyKetama,20,2239.4,1.7406277041018186,1.6299008663034742,2.134500312583736,0.6753587570610264,0.3816555555555556,0.45945991328632424
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkRandom,20,2161.7,0.5735008623653193,0.46491187491325014,0.6013785446639219,0.5802042049308054,0.4649274641369736,0.4302372945405751
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkRendezvous,20,2343.3,0.6071713052923096,0.5355694960099083,0.7020014509452597,0.7141029587323847,0.627127802690583,0.6570133340960604
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkUnweightedRandom,20,2158.0,0.4713717118616041,0.3985171455051142,0.5259499536607928,0.6948562945544378,0.4652504051863858,0.43602819485630306
ironsmile/nedomi,/upstream/balancing/bench_test.go/BenchmarkUnweightedRoundRobin,20,2124.8,0.6366781963808754,0.5459337349397547,0.7059487951807228,1.1116733754609283,0.7635804516584334,0.689232065107596
ironsmile/nedomi,/utils/throttle/throttled_writer_bench_test.go/BenchmarkThrottledWriter,20,4038754000.0,0.37970155141287465,0.33500431073543974,0.43250963044542945,0.4639648260712443,0.08088730512076446,0.1410479598910842
