project_name,function,id,pkgfiles,fileloc,namelength,parameters,returns,loc,funccalls,loops,nestedloops,channels,sends,receives,closes,gos,concrranges,selects,selectcases,variables,pointers,slices,maps,ifelses,switches,switchcases,panics,recovers,defers,cyclomaticcomplexity,bufio,bytes,crypto,database/sql,encoding,encoding/binary,encoding/csv,encoding/json,encoding/xml,io,io/ioutil,math,math/rand,mime,net,net/http,net/http/httptest,net/http/httptrace,net/http/httputil,net/rpc,net/rpc/jsonrpc,net/smtp,net/textproto,os,os/exec,os/signal,sort,strconv,sync,sync/atomic,syscall
tianon/debian-golang-dbus,proto_test.go/BenchmarkDecodeMessageSmall,"""github.com/tianon/debian-golang-dbus.BenchmarkDecodeMessageSmall""",1080,10689,27,1,40,983,495,31,2,0,0,0,0,0,0,0,0,31,0,20,1,129,16,89,32,2,2,315,0,31,0,0,3,3,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
tianon/debian-golang-dbus,sig_test.go/BenchmarkGetSignatureSimple,"""github.com/tianon/debian-golang-dbus.BenchmarkGetSignatureSimple""",108,842,27,1,3,76,23,3,0,0,0,0,0,0,0,0,0,4,0,0,0,7,2,15,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tianon/debian-golang-dbus,proto_test.go/BenchmarkEncodeMessageBig,"""github.com/tianon/debian-golang-dbus.BenchmarkEncodeMessageBig""",729,7401,25,1,25,515,262,18,2,0,0,0,0,0,0,0,0,12,0,8,0,66,9,54,14,1,1,185,0,26,0,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
tianon/debian-golang-dbus,conn_test.go/BenchmarkServeAsync,"""github.com/tianon/debian-golang-dbus.BenchmarkServeAsync""",2241,23856,19,1,92,1958,919,53,7,5,11,3,4,4,0,1,2,43,4,70,10,272,24,122,35,2,8,579,4,48,2,0,11,5,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,11,2,0,1,4,58,0,4
tianon/debian-golang-dbus,conn_test.go/BenchmarkServeSameConn,"""github.com/tianon/debian-golang-dbus.BenchmarkServeSameConn""",2241,23856,22,1,92,1941,912,52,7,3,11,1,3,3,0,1,2,43,4,70,10,269,24,122,35,2,8,575,4,48,2,0,11,5,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,11,2,0,1,4,58,0,4
tianon/debian-golang-dbus,proto_test.go/BenchmarkEncodeMessageSmall,"""github.com/tianon/debian-golang-dbus.BenchmarkEncodeMessageSmall""",729,7401,27,1,25,515,262,18,2,0,0,0,0,0,0,0,0,12,0,8,0,66,9,54,14,1,1,185,0,26,0,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
tianon/debian-golang-dbus,sig_test.go/BenchmarkGetSignatureLong,"""github.com/tianon/debian-golang-dbus.BenchmarkGetSignatureLong""",108,842,25,1,3,76,22,3,0,0,0,0,0,0,0,0,0,4,0,0,0,7,2,15,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tianon/debian-golang-dbus,proto_test.go/BenchmarkDecodeMessageBig,"""github.com/tianon/debian-golang-dbus.BenchmarkDecodeMessageBig""",1080,10689,25,1,40,983,495,31,2,0,0,0,0,0,0,0,0,31,0,20,1,129,16,89,32,2,2,315,0,31,0,0,3,3,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
tianon/debian-golang-dbus,conn_test.go/BenchmarkServeSameConnAsync,"""github.com/tianon/debian-golang-dbus.BenchmarkServeSameConnAsync""",2241,23856,27,1,92,1949,913,53,7,5,11,3,4,4,0,1,2,43,4,70,10,269,24,122,35,2,8,576,4,48,2,0,11,5,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,11,2,0,1,4,58,0,4
tianon/debian-golang-dbus,conn_test.go/BenchmarkCallAsync,"""github.com/tianon/debian-golang-dbus.BenchmarkCallAsync""",2214,23964,18,1,92,1927,902,53,7,5,11,3,4,4,0,1,2,43,4,70,9,264,24,122,35,2,8,570,4,48,2,0,11,5,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,11,2,0,1,4,56,0,4
tianon/debian-golang-dbus,conn_test.go/BenchmarkServe,"""github.com/tianon/debian-golang-dbus.BenchmarkServe""",2241,23856,14,1,92,1950,918,52,7,3,11,1,3,3,0,1,2,43,4,70,10,272,24,122,35,2,8,578,4,48,2,0,11,5,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,11,2,0,1,4,58,0,4
tianon/debian-golang-dbus,conn_test.go/BenchmarkCall,"""github.com/tianon/debian-golang-dbus.BenchmarkCall""",2214,23964,13,1,92,1918,899,52,7,3,11,1,3,3,0,1,2,42,4,70,9,264,24,122,35,2,8,569,4,48,2,0,11,5,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,11,2,0,1,4,56,0,4
