project_name,function,id,pkgfiles,fileloc,namelength,parameters,returns,loc,funccalls,loops,nestedloops,channels,sends,receives,closes,gos,concrranges,selects,selectcases,variables,pointers,slices,maps,ifelses,switches,switchcases,panics,recovers,defers,cyclomaticcomplexity,bufio,bytes,crypto,database/sql,encoding,encoding/binary,encoding/csv,encoding/json,encoding/xml,io,io/ioutil,math,math/rand,mime,net,net/http,net/http/httptest,net/http/httptrace,net/http/httputil,net/rpc,net/rpc/jsonrpc,net/smtp,net/textproto,os,os/exec,os/signal,sort,strconv,sync,sync/atomic,syscall
mewkiz/flac,/internal/bits/reader_test.go/BenchmarkReadAlign1,"""github.com/mewkiz/flac/internal/bits.BenchmarkReadAlign1""",50,3534,19,1,17,142,36,7,1,0,0,0,0,0,0,0,0,7,0,3,0,11,2,10,1,0,0,40,0,1,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mewkiz/flac,/internal/hashutil/crc16/crc16_test.go/BenchmarkCrc16_2K,"""github.com/mewkiz/flac/internal/hashutil/crc16.BenchmarkCrc16_2K""",20,1064,17,1,8,38,19,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mewkiz/flac,/internal/hashutil/crc16/crc16_test.go/BenchmarkCrc16_8K,"""github.com/mewkiz/flac/internal/hashutil/crc16.BenchmarkCrc16_8K""",20,1064,17,1,8,38,19,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mewkiz/flac,/frame/frame_test.go/BenchmarkFrameHash,"""github.com/mewkiz/flac/frame_test.BenchmarkFrameHash""",263,14793,18,1,72,1569,396,30,6,0,0,0,0,0,0,0,0,21,4,13,1,174,15,82,0,0,0,355,1,3,1,0,24,24,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mewkiz/flac,/internal/hashutil/crc8/crc8_test.go/BenchmarkCrc8_16K,"""github.com/mewkiz/flac/internal/hashutil/crc8.BenchmarkCrc8_16K""",18,949,17,1,7,35,15,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mewkiz/flac,/frame/frame_test.go/BenchmarkFrameParse,"""github.com/mewkiz/flac/frame_test.BenchmarkFrameParse""",260,14218,19,1,72,1535,380,28,5,0,0,0,0,0,0,0,0,20,4,12,1,173,14,78,0,0,0,347,1,2,0,0,24,24,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mewkiz/flac,/internal/hashutil/crc16/crc16_test.go/BenchmarkCrc16_4K,"""github.com/mewkiz/flac/internal/hashutil/crc16.BenchmarkCrc16_4K""",20,1064,17,1,8,38,19,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mewkiz/flac,/internal/hashutil/crc8/crc8_test.go/BenchmarkCrc8_2K,"""github.com/mewkiz/flac/internal/hashutil/crc8.BenchmarkCrc8_2K""",18,949,16,1,7,35,15,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mewkiz/flac,/internal/hashutil/crc8/crc8_test.go/BenchmarkCrc8_1K,"""github.com/mewkiz/flac/internal/hashutil/crc8.BenchmarkCrc8_1K""",18,949,16,1,7,35,15,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mewkiz/flac,/internal/hashutil/crc8/crc8_test.go/BenchmarkCrc8_4K,"""github.com/mewkiz/flac/internal/hashutil/crc8.BenchmarkCrc8_4K""",18,949,16,1,7,35,15,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
